type,id,from,to
vehicle,2847,55,92
vehicle,2848,42,78
vehicle,2849,17,14
vehicle,2850,18,57
vehicle,2851,42,45
vehicle,2852,76,80
vehicle,2853,90,73
vehicle,2854,9,70
vehicle,2855,40,35
vehicle,2856,11,81
vehicle,2857,2,6
vehicle,2858,67,16
vehicle,2859,61,34
vehicle,2860,17,8
vehicle,2861,3,84
vehicle,2862,84,95
vehicle,2863,98,31
vehicle,2864,14,27
vehicle,2865,24,28
vehicle,2866,87,28
vehicle,2867,93,4
vehicle,2868,42,93
vehicle,2869,6,22
vehicle,2870,4,43
vehicle,2871,58,1
vehicle,2872,40,86
vehicle,2873,3,74
vehicle,2874,59,95
vehicle,2875,2,79
vehicle,2876,79,32
vehicle,2877,31,25
vehicle,2878,5,70
vehicle,2879,59,37
vehicle,2880,40,57
vehicle,2881,98,1
vehicle,2882,55,7
vehicle,2883,28,54
vehicle,2884,71,57
vehicle,2885,28,76
vehicle,2886,91,14
vehicle,2887,38,52
vehicle,2888,55,20
vehicle,2889,6,10
vehicle,2890,43,42
vehicle,2891,84,17
vehicle,2892,81,23
vehicle,2893,23,32
vehicle,2894,23,26
vehicle,2895,82,9
vehicle,2896,94,9
vehicle,2897,10,20
vehicle,2898,46,6
vehicle,2899,34,63
vehicle,2900,88,29
vehicle,2901,9,28
vehicle,2902,22,34
vehicle,2903,76,67
vehicle,2904,6,88
vehicle,2905,50,76
vehicle,2906,45,73
vehicle,2907,34,49
vehicle,2908,40,70
vehicle,2909,53,56
vehicle,2910,17,22
vehicle,2911,58,21
vehicle,2912,81,30
vehicle,2913,77,92
vehicle,2914,16,55
vehicle,2915,15,74
vehicle,2916,27,35
vehicle,2917,37,41
vehicle,2918,41,13
vehicle,2919,68,18
vehicle,2920,6,83
vehicle,2921,4,59
vehicle,2922,40,34
vehicle,2923,70,81
vehicle,2924,20,25
vehicle,2925,65,98
vehicle,2926,26,35
vehicle,2927,89,34
vehicle,2928,90,32
vehicle,2929,30,13
vehicle,2930,23,12
vehicle,2931,42,65
vehicle,2932,25,88
vehicle,2933,68,80
vehicle,2934,83,15
vehicle,2935,68,55
vehicle,2936,83,11
vehicle,2937,40,5
vehicle,2938,16,66
vehicle,2939,74,54
vehicle,2940,37,9
vehicle,2941,68,4
vehicle,2942,28,99
vehicle,2943,9,4
vehicle,2944,100,45
vehicle,2945,16,51
vehicle,2946,99,12
vehicle,2947,98,17
vehicle,2948,80,36
vehicle,2949,66,77
vehicle,2950,58,51
vehicle,2951,87,64
vehicle,2952,29,99
vehicle,2953,47,77
vehicle,2954,62,44
vehicle,2955,42,45
vehicle,2956,43,62
vehicle,2957,34,67
vehicle,2958,57,51
vehicle,2959,86,65
vehicle,2960,21,3
vehicle,2961,94,43
vehicle,2962,69,28
vehicle,2963,83,13
vehicle,2964,56,10
vehicle,2965,78,61
vehicle,2966,2,53
vehicle,2967,82,26
vehicle,2968,5,48
vehicle,2969,89,50
vehicle,2970,100,20
vehicle,2971,30,66
vehicle,2972,22,79
vehicle,2973,77,80
vehicle,2974,26,61
vehicle,2975,87,52
vehicle,2976,11,7
vehicle,2977,13,29
vehicle,2978,98,10
vehicle,2979,68,97
vehicle,2980,85,14
vehicle,2981,33,16
vehicle,2982,68,89
vehicle,2983,60,95
vehicle,2984,61,77
vehicle,2985,69,1
vehicle,2986,58,1
vehicle,2987,43,38
vehicle,2988,28,15
vehicle,2989,77,2
vehicle,2990,23,47
vehicle,2991,70,95
vehicle,2992,24,33
vehicle,2993,63,67
vehicle,2994,75,66
vehicle,2995,22,26
vehicle,2996,6,66
vehicle,2997,14,22
vehicle,2998,61,13
vehicle,2999,85,71
vehicle,3000,5,12
vehicle,3001,74,100
vehicle,3002,35,19
vehicle,3003,48,60
vehicle,3004,93,42
vehicle,3005,34,13
vehicle,3006,47,3
vehicle,3007,2,63
vehicle,3008,9,81
vehicle,3009,26,85
vehicle,3010,3,49
vehicle,3011,64,78
vehicle,3012,43,68
vehicle,3013,55,73
vehicle,3014,18,50
vehicle,3015,30,64
vehicle,3016,67,81
vehicle,3017,97,40
vehicle,3018,6,81
vehicle,3019,90,60
vehicle,3020,58,17
vehicle,3021,57,3
vehicle,3022,51,37
vehicle,3023,7,55
vehicle,3024,9,84
vehicle,3025,61,13
vehicle,3026,35,81
vehicle,3027,92,87
vehicle,3028,41,16
vehicle,3029,15,86
vehicle,3030,72,100
vehicle,3031,30,73
vehicle,3032,53,79
vehicle,3033,70,100
vehicle,3034,91,61
vehicle,3035,80,31
vehicle,3036,68,84
vehicle,3037,68,62
vehicle,3038,95,59
vehicle,3039,30,26
vehicle,3040,1,76
vehicle,3041,28,9
vehicle,3042,22,93
vehicle,3043,67,33
vehicle,3044,64,13
vehicle,3045,60,45
vehicle,3046,2,5
vehicle,3047,73,69
vehicle,3048,33,91
vehicle,3049,67,84
vehicle,3050,56,13
vehicle,3051,35,13
vehicle,3052,14,82
vehicle,3053,10,93
vehicle,3054,84,47
vehicle,3055,92,50
vehicle,3056,65,32
vehicle,3057,11,90
vehicle,3058,41,65
vehicle,3059,73,29
vehicle,3060,78,30
vehicle,3061,12,90
vehicle,3062,1,2
vehicle,3063,72,33
vehicle,3064,36,56
vehicle,3065,26,15
vehicle,3066,2,10
vehicle,3067,55,82
vehicle,3068,86,90
vehicle,3069,96,83
vehicle,3070,57,90
vehicle,3071,52,56
vehicle,3072,9,82
vehicle,3073,55,39
vehicle,3074,38,67
vehicle,3075,61,99
vehicle,3076,39,23
vehicle,3077,25,39
vehicle,3078,10,49
vehicle,3079,32,14
vehicle,3080,10,9
vehicle,3081,18,83
vehicle,3082,99,98
vehicle,3083,45,41
vehicle,3084,54,9
vehicle,3085,88,7
vehicle,3086,100,90
vehicle,3087,59,47
vehicle,3088,82,33
vehicle,3089,33,48
vehicle,3090,31,32
vehicle,3091,41,49
vehicle,3092,68,86
vehicle,3093,69,60
vehicle,3094,32,70
vehicle,3095,14,37
vehicle,3096,64,74
vehicle,3097,13,67
vehicle,3098,58,12
vehicle,3099,70,58
vehicle,3100,71,26
vehicle,3101,76,81
vehicle,3102,88,43
vehicle,3103,50,100
vehicle,3104,74,10
vehicle,3105,62,79
vehicle,3106,19,68
vehicle,3107,3,77
vehicle,3108,29,31
vehicle,3109,45,50
vehicle,3110,62,80
vehicle,3111,85,24
vehicle,3112,20,23
vehicle,3113,13,56
vehicle,3114,97,53
vehicle,3115,11,29
vehicle,3116,48,30
vehicle,3117,59,28
vehicle,3118,55,78
vehicle,3119,9,66
vehicle,3120,6,84
vehicle,3121,11,98
vehicle,3122,59,48
vehicle,3123,55,7
vehicle,3124,24,5
vehicle,3125,64,30
vehicle,3126,83,94
vehicle,3127,5,53
vehicle,3128,50,28
vehicle,3129,69,40
vehicle,3130,26,60
vehicle,3131,31,66
vehicle,3132,62,16
vehicle,3133,90,98
vehicle,3134,81,55
vehicle,3135,59,14
vehicle,3136,74,90
vehicle,3137,37,8
vehicle,3138,65,91
vehicle,3139,47,100
vehicle,3140,19,71
vehicle,3141,71,78
vehicle,3142,56,34
vehicle,3143,36,95
vehicle,3144,92,53
vehicle,3145,3,74
vehicle,3146,32,93
vehicle,3147,6,98
vehicle,3148,77,84
vehicle,3149,71,31
vehicle,3150,34,97
vehicle,3151,68,63
vehicle,3152,40,94
vehicle,3153,76,68
vehicle,3154,46,31
vehicle,3155,42,38
vehicle,3156,94,56
vehicle,3157,26,80
vehicle,3158,13,32
vehicle,3159,59,58
vehicle,3160,97,35
vehicle,3161,38,82
vehicle,3162,7,47
vehicle,3163,34,8
vehicle,3164,51,17
vehicle,3165,17,7
vehicle,3166,66,50
vehicle,3167,100,11
vehicle,3168,46,12
vehicle,3169,36,95
vehicle,3170,41,88
vehicle,3171,12,46
vehicle,3172,89,99
vehicle,3173,42,1
vehicle,3174,39,62
vehicle,3175,66,62
vehicle,3176,45,46
vehicle,3177,65,40
vehicle,3178,7,46
vehicle,3179,82,42
vehicle,3180,95,74
vehicle,3181,65,14
vehicle,3182,96,20
vehicle,3183,16,19
vehicle,3184,48,27
vehicle,3185,61,53
vehicle,3186,59,12
vehicle,3187,41,87
vehicle,3188,34,30
vehicle,3189,13,17
vehicle,3190,40,68
vehicle,3191,17,4
vehicle,3192,74,62
vehicle,3193,21,70
vehicle,3194,6,22
vehicle,3195,56,5
vehicle,3196,60,37
vehicle,3197,88,10
vehicle,3198,58,12
vehicle,3199,35,26
vehicle,3200,81,30
vehicle,3201,55,53
vehicle,3202,8,68
vehicle,3203,57,60
vehicle,3204,91,15
vehicle,3205,40,18
vehicle,3206,30,88
vehicle,3207,15,56
vehicle,3208,16,87
vehicle,3209,44,38
vehicle,3210,60,62
vehicle,3211,9,53
vehicle,3212,94,32
vehicle,3213,76,47
vehicle,3214,59,51
vehicle,3215,83,21
vehicle,3216,9,32
vehicle,3217,48,80
vehicle,3218,64,92
vehicle,3219,83,36
vehicle,3220,79,31
vehicle,3221,28,20
vehicle,3222,95,68
vehicle,3223,13,33
vehicle,3224,88,99
vehicle,3225,98,33
vehicle,3226,18,40
vehicle,3227,73,61
vehicle,3228,5,81
vehicle,3229,41,47
vehicle,3230,52,43
vehicle,3231,59,100
vehicle,3232,94,2
vehicle,3233,68,90
vehicle,3234,49,15
vehicle,3235,81,79
vehicle,3236,96,62
vehicle,3237,3,35
vehicle,3238,99,88
vehicle,3239,9,2
vehicle,3240,82,23
vehicle,3241,29,57
vehicle,3242,14,36
vehicle,3243,44,62
vehicle,3244,65,3
vehicle,3245,39,12
vehicle,3246,6,13
vehicle,3247,60,19
vehicle,3248,91,46
vehicle,3249,39,76
vehicle,3250,22,91
vehicle,3251,45,84
vehicle,3252,5,20
vehicle,3253,83,45
vehicle,3254,83,20
vehicle,3255,59,27
vehicle,3256,36,51
vehicle,3257,80,7
vehicle,3258,56,22
vehicle,3259,83,94
vehicle,3260,64,47
vehicle,3261,79,45
vehicle,3262,60,2
vehicle,3263,42,25
vehicle,3264,96,87
vehicle,3265,55,17
vehicle,3266,61,42
vehicle,3267,23,2
vehicle,3268,63,48
vehicle,3269,58,3
vehicle,3270,19,82
vehicle,3271,6,83
vehicle,3272,61,79
vehicle,3273,77,29
vehicle,3274,53,84
vehicle,3275,23,55
vehicle,3276,67,38
vehicle,3277,9,63
vehicle,3278,45,2
vehicle,3279,17,15
vehicle,3280,19,75
vehicle,3281,21,25
vehicle,3282,39,60
vehicle,3283,6,39
vehicle,3284,40,86
vehicle,3285,52,96
vehicle,3286,49,89
vehicle,3287,39,28
vehicle,3288,84,20
vehicle,3289,15,48
vehicle,3290,51,1
vehicle,3291,7,3
vehicle,3292,8,56
vehicle,3293,58,53
vehicle,3294,57,100
vehicle,3295,88,21
vehicle,3296,56,26
vehicle,3297,96,12
vehicle,3298,5,92
vehicle,3299,10,78
vehicle,3300,5,83
vehicle,3301,19,91
vehicle,3302,55,53
vehicle,3303,65,46
vehicle,3304,5,34
vehicle,3305,95,59
vehicle,3306,85,46
vehicle,3307,30,46
vehicle,3308,8,94
vehicle,3309,17,99
vehicle,3310,13,80
vehicle,3311,13,76
vehicle,3312,52,69
vehicle,3313,25,17
vehicle,3314,36,6
vehicle,3315,99,70
vehicle,3316,69,73
vehicle,3317,95,5
vehicle,3318,15,93
vehicle,3319,39,10
vehicle,3320,56,29
vehicle,3321,8,68
vehicle,3322,1,17
vehicle,3323,68,6
vehicle,3324,65,34
vehicle,3325,42,77
vehicle,3326,49,42
vehicle,3327,42,66
vehicle,3328,3,58
vehicle,3329,34,3
vehicle,3330,18,99
vehicle,3331,10,5
vehicle,3332,96,97
vehicle,3333,60,55
vehicle,3334,73,97
vehicle,3335,32,12
vehicle,3336,40,50
vehicle,3337,24,17
vehicle,3338,10,6
vehicle,3339,18,62
vehicle,3340,80,21
vehicle,3341,68,59
vehicle,3342,55,12
vehicle,3343,48,34
vehicle,3344,93,79
vehicle,3345,8,44
vehicle,3346,29,63
vehicle,3347,35,65
vehicle,3348,79,85
vehicle,3349,100,33
vehicle,3350,25,69
vehicle,3351,88,97
vehicle,3352,84,74
vehicle,3353,23,49
vehicle,3354,40,64
vehicle,3355,41,74
vehicle,3356,98,62
vehicle,3357,19,2
vehicle,3358,80,20
vehicle,3359,34,82
vehicle,3360,74,28
vehicle,3361,43,74
vehicle,3362,58,38
vehicle,3363,84,53
vehicle,3364,81,7
vehicle,3365,87,19
vehicle,3366,6,96
vehicle,3367,70,90
vehicle,3368,14,66
vehicle,3369,42,46
vehicle,3370,55,68
vehicle,3371,41,62
vehicle,3372,52,57
vehicle,3373,100,6
vehicle,3374,14,64
vehicle,3375,68,77
vehicle,3376,40,100
vehicle,3377,14,2
vehicle,3378,16,74
vehicle,3379,95,58
vehicle,3380,88,44
vehicle,3381,91,13
vehicle,3382,100,41
vehicle,3383,21,36
vehicle,3384,36,31
vehicle,3385,67,74
vehicle,3386,49,71
vehicle,3387,42,59
vehicle,3388,36,94
vehicle,3389,60,35
vehicle,3390,58,25
vehicle,3391,17,66
vehicle,3392,48,20
vehicle,3393,56,32
vehicle,3394,58,23
vehicle,3395,22,7
vehicle,3396,75,83
vehicle,3397,3,26
vehicle,3398,36,48
vehicle,3399,79,5
vehicle,3400,57,70
vehicle,3401,27,34
vehicle,3402,70,75
vehicle,3403,57,42
vehicle,3404,80,20
vehicle,3405,74,52
vehicle,3406,62,14
vehicle,3407,49,45
vehicle,3408,14,32
vehicle,3409,27,92
vehicle,3410,42,7
vehicle,3411,60,70
vehicle,3412,52,19
vehicle,3413,29,32
vehicle,3414,1,42
vehicle,3415,50,91
vehicle,3416,29,25
vehicle,3417,74,10
vehicle,3418,3,32
vehicle,3419,59,11
vehicle,3420,95,13
vehicle,3421,18,58
vehicle,3422,48,7
vehicle,3423,10,4
vehicle,3424,63,72
vehicle,3425,56,37
vehicle,3426,41,13
vehicle,3427,53,26
vehicle,3428,90,65
vehicle,3429,20,28
vehicle,3430,3,50
vehicle,3431,87,13
vehicle,3432,58,59
vehicle,3433,90,32
vehicle,3434,60,63
vehicle,3435,82,81
vehicle,3436,43,62
vehicle,3437,75,30
vehicle,3438,92,26
vehicle,3439,58,33
vehicle,3440,19,17
vehicle,3441,27,19
vehicle,3442,20,80
vehicle,3443,25,39
vehicle,3444,31,44
vehicle,3445,56,60
vehicle,3446,43,7
vehicle,3447,62,84
vehicle,3448,9,18
vehicle,3449,9,73
vehicle,3450,18,78
vehicle,3451,52,72
vehicle,3452,22,58
vehicle,3453,29,2
vehicle,3454,41,37
vehicle,3455,82,61
vehicle,3456,2,39
vehicle,3457,65,87
vehicle,3458,67,31
vehicle,3459,80,30
vehicle,3460,94,27
vehicle,3461,3,34
vehicle,3462,16,56
vehicle,3463,89,71
vehicle,3464,46,67
vehicle,3465,57,81
vehicle,3466,67,89
vehicle,3467,68,82
vehicle,3468,94,2
vehicle,3469,100,74
vehicle,3470,73,21
vehicle,3471,29,14
vehicle,3472,88,64
vehicle,3473,5,32
vehicle,3474,24,6
vehicle,3475,90,14
vehicle,3476,26,1
vehicle,3477,23,91
vehicle,3478,14,3
vehicle,3479,86,21
vehicle,3480,51,42
vehicle,3481,68,36
vehicle,3482,24,92
vehicle,3483,76,5
vehicle,3484,77,52
vehicle,3485,32,69
vehicle,3486,42,94
vehicle,3487,21,63
vehicle,3488,98,81
vehicle,3489,65,9
vehicle,3490,94,39
vehicle,3491,31,38
vehicle,3492,79,89
vehicle,3493,77,16
vehicle,3494,70,16
vehicle,3495,97,33
vehicle,3496,40,6
vehicle,3497,14,19
vehicle,3498,68,97
vehicle,3499,73,43
vehicle,3500,58,64
vehicle,3501,21,73
vehicle,3502,51,37
vehicle,3503,32,15
vehicle,3504,43,21
vehicle,3505,65,32
vehicle,3506,75,64
vehicle,3507,24,40
vehicle,3508,41,1
vehicle,3509,27,53
vehicle,3510,20,93
vehicle,3511,79,82
vehicle,3512,91,83
vehicle,3513,38,80
vehicle,3514,76,33
vehicle,3515,90,77
vehicle,3516,85,15
vehicle,3517,19,66
vehicle,3518,96,65
vehicle,3519,38,3
vehicle,3520,34,79
vehicle,3521,7,91
vehicle,3522,49,27
vehicle,3523,11,82
vehicle,3524,25,9
vehicle,3525,32,60
vehicle,3526,81,49
vehicle,3527,88,55
vehicle,3528,31,93
vehicle,3529,86,88
vehicle,3530,86,79
vehicle,3531,77,28
vehicle,3532,15,92
vehicle,3533,70,10
vehicle,3534,95,86
vehicle,3535,69,33
vehicle,3536,34,6
vehicle,3537,51,67
vehicle,3538,65,24
vehicle,3539,52,25
vehicle,3540,12,31
vehicle,3541,32,7
vehicle,3542,81,18
vehicle,3543,87,1
vehicle,3544,14,45
vehicle,3545,96,9
vehicle,3546,33,69
vehicle,3547,67,24
vehicle,3548,76,95
vehicle,3549,82,88
vehicle,3550,95,29
vehicle,3551,32,79
vehicle,3552,86,81
vehicle,3553,14,99
vehicle,3554,71,60
vehicle,3555,75,9
vehicle,3556,68,65
vehicle,3557,26,63
vehicle,3558,88,64
vehicle,3559,17,31
vehicle,3560,6,86
vehicle,3561,72,96
vehicle,3562,48,22
vehicle,3563,85,9
vehicle,3564,39,20
vehicle,3565,17,83
vehicle,3566,84,68
vehicle,3567,55,64
vehicle,3568,19,41
vehicle,3569,73,58
vehicle,3570,52,31
vehicle,3571,61,48
vehicle,3572,47,80
vehicle,3573,83,99
vehicle,3574,83,94
vehicle,3575,71,94
vehicle,3576,11,41
vehicle,3577,84,47
vehicle,3578,68,71
vehicle,3579,70,93
vehicle,3580,37,15
vehicle,3581,88,31
vehicle,3582,73,14
vehicle,3583,12,62
vehicle,3584,41,31
vehicle,3585,89,33
vehicle,3586,5,8
vehicle,3587,97,35
vehicle,3588,68,87
vehicle,3589,64,24
vehicle,3590,28,70
vehicle,3591,25,63
vehicle,3592,95,87
vehicle,3593,30,14
vehicle,3594,78,98
vehicle,3595,40,59
vehicle,3596,14,100
vehicle,3597,2,92
vehicle,3598,55,23
vehicle,3599,98,6
vehicle,3600,37,26
vehicle,3601,36,53
vehicle,3602,35,18
vehicle,3603,53,17
vehicle,3604,45,47
vehicle,3605,88,4
vehicle,3606,51,13
vehicle,3607,51,42
vehicle,3608,14,7
vehicle,3609,99,40
vehicle,3610,25,48
vehicle,3611,8,46
vehicle,3612,67,87
vehicle,3613,60,54
vehicle,3614,42,47
vehicle,3615,43,42
vehicle,3616,79,82
vehicle,3617,20,90
vehicle,3618,83,86
vehicle,3619,65,68
vehicle,3620,42,14
vehicle,3621,46,28
vehicle,3622,26,5
vehicle,3623,76,94
vehicle,3624,52,67
vehicle,3625,33,75
vehicle,3626,60,32
vehicle,3627,100,85
vehicle,3628,44,26
vehicle,3629,93,1
vehicle,3630,35,38
vehicle,3631,6,58
vehicle,3632,21,48
vehicle,3633,42,87
vehicle,3634,22,11
vehicle,3635,1,56
vehicle,3636,92,52
vehicle,3637,85,29
vehicle,3638,75,83
vehicle,3639,17,76
vehicle,3640,13,74
vehicle,3641,7,88
vehicle,3642,93,24
vehicle,3643,44,71
vehicle,3644,12,31
vehicle,3645,52,25
vehicle,3646,35,8
vehicle,3647,38,75
vehicle,3648,63,72
vehicle,3649,72,24
vehicle,3650,12,75
vehicle,3651,4,92
vehicle,3652,100,11
vehicle,3653,6,76
vehicle,3654,19,28
vehicle,3655,4,63
vehicle,3656,40,9
vehicle,3657,81,46
vehicle,3658,35,74
vehicle,3659,45,69
vehicle,3660,68,82
vehicle,3661,51,88
vehicle,3662,87,78
vehicle,3663,87,68
vehicle,3664,1,4
vehicle,3665,78,54
vehicle,3666,47,4
vehicle,3667,99,81
vehicle,3668,49,33
vehicle,3669,99,57
vehicle,3670,76,28
vehicle,3671,25,79
vehicle,3672,54,89
vehicle,3673,100,40
vehicle,3674,86,87
vehicle,3675,10,27
vehicle,3676,71,54
vehicle,3677,35,86
vehicle,3678,1,33
vehicle,3679,41,96
vehicle,3680,24,13
vehicle,3681,82,2
vehicle,3682,34,91
vehicle,3683,83,7
vehicle,3684,1,100
vehicle,3685,31,96
vehicle,3686,25,14
vehicle,3687,24,54
vehicle,3688,7,19
vehicle,3689,19,43
vehicle,3690,56,7
vehicle,3691,30,23
vehicle,3692,42,37
vehicle,3693,38,44
vehicle,3694,88,98
vehicle,3695,91,81
vehicle,3696,50,74
vehicle,3697,34,54
vehicle,3698,11,84
vehicle,3699,96,34
vehicle,3700,7,71
vehicle,3701,30,100
vehicle,3702,30,32
vehicle,3703,33,68
vehicle,3704,17,85
vehicle,3705,79,92
vehicle,3706,13,72
vehicle,3707,64,29
vehicle,3708,13,33
vehicle,3709,8,3
vehicle,3710,91,77
vehicle,3711,20,5
vehicle,3712,83,87
vehicle,3713,55,12
vehicle,3714,8,18
vehicle,3715,96,48
vehicle,3716,25,74
vehicle,3717,86,14
vehicle,3718,17,45
vehicle,3719,86,49
vehicle,3720,2,22
vehicle,3721,52,12
vehicle,3722,77,84
vehicle,3723,94,51
vehicle,3724,91,2
vehicle,3725,82,81
vehicle,3726,89,99
vehicle,3727,20,61
vehicle,3728,29,51
vehicle,3729,29,88
vehicle,3730,38,96
vehicle,3731,40,76
vehicle,3732,55,45
vehicle,3733,16,60
vehicle,3734,70,71
vehicle,3735,17,20
vehicle,3736,32,45
vehicle,3737,51,83
vehicle,3738,80,66
vehicle,3739,74,42
vehicle,3740,65,67
vehicle,3741,16,12
vehicle,3742,55,41
vehicle,3743,9,80
vehicle,3744,38,23
vehicle,3745,42,19
vehicle,3746,4,96
vehicle,3747,28,21
vehicle,3748,96,27
vehicle,3749,96,97
vehicle,3750,36,74
vehicle,3751,5,70
vehicle,3752,18,86
vehicle,3753,40,12
vehicle,3754,95,71
vehicle,3755,15,51
vehicle,3756,77,83
vehicle,3757,11,51
vehicle,3758,99,63
vehicle,3759,39,48
vehicle,3760,78,48
vehicle,3761,35,77
vehicle,3762,20,64
vehicle,3763,15,46
vehicle,3764,94,54
vehicle,3765,92,75
vehicle,3766,89,83
vehicle,3767,63,70
vehicle,3768,81,93
vehicle,3769,7,83
vehicle,3770,34,57
vehicle,3771,32,68
vehicle,3772,64,93
vehicle,3773,36,62
vehicle,3774,15,83
vehicle,3775,60,69
vehicle,3776,82,56
vehicle,3777,39,25
vehicle,3778,14,43
vehicle,3779,20,97
vehicle,3780,24,66
vehicle,3781,30,57
vehicle,3782,65,94
vehicle,3783,61,59
vehicle,3784,70,53
vehicle,3785,37,76
vehicle,3786,83,72
vehicle,3787,21,20
vehicle,3788,47,48
vehicle,3789,81,48
vehicle,3790,19,38
vehicle,3791,11,52
vehicle,3792,89,42
vehicle,3793,35,20
vehicle,3794,69,42
vehicle,3795,3,8
vehicle,3796,70,58
vehicle,3797,32,86
vehicle,3798,6,73
vehicle,3799,61,37
vehicle,3800,25,9
vehicle,3801,39,21
vehicle,3802,9,55
vehicle,3803,15,21
vehicle,3804,30,55
vehicle,3805,9,24
vehicle,3806,92,85
vehicle,3807,1,40
vehicle,3808,49,25
vehicle,3809,13,82
vehicle,3810,31,35
vehicle,3811,93,12
vehicle,3812,17,58
vehicle,3813,97,59
vehicle,3814,21,72
vehicle,3815,75,25
vehicle,3816,55,45
vehicle,3817,89,29
vehicle,3818,56,9
vehicle,3819,54,88
vehicle,3820,20,73
vehicle,3821,17,31
vehicle,3822,92,60
vehicle,3823,33,21
vehicle,3824,38,90
vehicle,3825,76,12
vehicle,3826,34,1
vehicle,3827,96,51
vehicle,3828,74,59
vehicle,3829,60,58
vehicle,3830,89,6
vehicle,3831,5,32
vehicle,3832,26,50
vehicle,3833,47,22
vehicle,3834,23,88
vehicle,3835,75,9
vehicle,3836,92,49
vehicle,3837,43,70
vehicle,3838,35,27
vehicle,3839,97,63
vehicle,3840,45,83
vehicle,3841,49,20
vehicle,3842,36,92
vehicle,3843,91,56
vehicle,3844,57,30
vehicle,3845,77,44
vehicle,3846,82,32
vehicle,3847,35,73
vehicle,3848,44,80
vehicle,3849,85,84
vehicle,3850,37,99
vehicle,3851,95,61
vehicle,3852,63,34
vehicle,3853,75,55
vehicle,3854,81,5
vehicle,3855,85,75
vehicle,3856,40,45
vehicle,3857,6,3
vehicle,3858,41,7
vehicle,3859,68,39
vehicle,3860,46,59
vehicle,3861,75,47
vehicle,3862,36,62
vehicle,3863,64,49
vehicle,3864,19,67
vehicle,3865,75,22
vehicle,3866,55,12
vehicle,3867,21,60
vehicle,3868,30,49
vehicle,3869,75,3
vehicle,3870,49,39
vehicle,3871,22,11
vehicle,3872,97,54
vehicle,3873,72,40
vehicle,3874,96,62
vehicle,3875,43,81
vehicle,3876,48,30
vehicle,3877,90,97
vehicle,3878,53,54
vehicle,3879,71,62
vehicle,3880,26,69
vehicle,3881,45,67
vehicle,3882,13,52
vehicle,3883,21,43
vehicle,3884,1,6
vehicle,3885,4,3
vehicle,3886,98,36
vehicle,3887,25,34
vehicle,3888,67,39
vehicle,3889,84,14
vehicle,3890,56,74
vehicle,3891,16,86
vehicle,3892,73,94
vehicle,3893,61,50
vehicle,3894,74,71
vehicle,3895,77,86
vehicle,3896,98,42
vehicle,3897,58,31
vehicle,3898,35,94
vehicle,3899,65,52
vehicle,3900,7,50
vehicle,3901,90,18
vehicle,3902,12,11
vehicle,3903,33,85
vehicle,3904,82,62
vehicle,3905,60,33
vehicle,3906,40,20
vehicle,3907,48,56
vehicle,3908,86,59
vehicle,3909,35,21
vehicle,3910,87,86
vehicle,3911,78,36
vehicle,3912,85,69
vehicle,3913,19,28
vehicle,3914,44,83
vehicle,3915,17,74
vehicle,3916,71,79
vehicle,3917,54,12
vehicle,3918,64,15
vehicle,3919,20,29
vehicle,3920,22,52
vehicle,3921,5,75
vehicle,3922,33,84
vehicle,3923,56,71
vehicle,3924,86,93
vehicle,3925,67,74
vehicle,3926,44,31
vehicle,3927,96,27
vehicle,3928,72,70
vehicle,3929,94,20
vehicle,3930,53,10
vehicle,3931,26,54
vehicle,3932,6,83
vehicle,3933,73,11
vehicle,3934,13,80
vehicle,3935,31,82
vehicle,3936,54,49
vehicle,3937,57,6
vehicle,3938,61,18
vehicle,3939,17,71
vehicle,3940,38,72
vehicle,3941,62,90
vehicle,3942,97,59
vehicle,3943,73,13
vehicle,3944,93,13
vehicle,3945,77,73
vehicle,3946,60,19
vehicle,3947,20,33
vehicle,3948,67,49
vehicle,3949,63,3
vehicle,3950,61,25
vehicle,3951,49,41
vehicle,3952,53,28
vehicle,3953,34,14
vehicle,3954,52,73
vehicle,3955,20,82
vehicle,3956,81,26
vehicle,3957,19,78
vehicle,3958,9,39
vehicle,3959,44,51
vehicle,3960,66,86
vehicle,3961,44,75
vehicle,3962,28,81
vehicle,3963,56,14
vehicle,3964,35,7
vehicle,3965,94,90
vehicle,3966,93,39
vehicle,3967,51,29
vehicle,3968,33,73
vehicle,3969,74,84
vehicle,3970,4,87
vehicle,3971,48,32
vehicle,3972,34,86
vehicle,3973,93,5
vehicle,3974,2,5
vehicle,3975,56,63
vehicle,3976,75,7
vehicle,3977,49,33
vehicle,3978,9,68
vehicle,3979,98,34
vehicle,3980,52,18
vehicle,3981,62,29
vehicle,3982,24,46
vehicle,3983,49,48
vehicle,3984,43,79
vehicle,3985,8,76
vehicle,3986,11,46
vehicle,3987,84,85
vehicle,3988,24,12
vehicle,3989,20,26
vehicle,3990,51,83
vehicle,3991,77,38
vehicle,3992,7,99
vehicle,3993,58,47
vehicle,3994,12,80
vehicle,3995,4,41
vehicle,3996,6,43
vehicle,3997,84,39
vehicle,3998,12,72
vehicle,3999,5,55
vehicle,4000,44,95
vehicle,4001,85,26
vehicle,4002,27,11
vehicle,4003,43,40
vehicle,4004,4,62
vehicle,4005,45,87
vehicle,4006,58,35
vehicle,4007,58,66
vehicle,4008,34,36
vehicle,4009,32,62
vehicle,4010,11,89
vehicle,4011,37,24
vehicle,4012,10,41
