vehicle,path
7489,61-21-80
7490,28-35
7491,87-8-26
7492,29-44
7493,69-60-47
7494,68-9-24-25
7495,23-4-90
7496,4-26-7-55
7497,41-50-98
7498,29-34-12-82
7499,81-97-56
7500,81-76-95
7501,46-10-51
7502,61-64-89
7503,61-59-24-36
7504,83-54-4-38
7505,43-12-3-42
7506,28-7-55
7507,27-75-15-56
7508,54-82-24-50
7509,45-53-31
7510,45-53-93
7511,10-77-9-59
7512,72-2-41
7513,22-97-66
7514,20-24-50-77
7515,42-5-97
7516,23-26-50
7517,59-51-34-12
7518,38-78-45
7519,45-53-48
7520,54-4-90
7521,21-54-40
7522,16-38-2-96
7523,89-43-49
7524,44-3-98
7525,42-80-1
7526,4-90
7527,50-84-94
7528,56-97
7529,56-52-1-2
7530,71-18
7531,18-4-66
7532,26-19-34-3
7533,82-26-7
7534,95-91-23
7535,14-68-9-52
7536,50-35-55
7537,22-1-2-4
7538,7-2-4-18
7539,33-51-50
7540,15-25-60
7541,71-15
7542,54-40
7543,15-25-91
7544,1-29-100
7545,81-97-99
7546,18-89
7547,61-7-40
7548,34-28-69
7549,59-24-42
7550,32-49-65
7551,9-52-30-31
7552,23-18-61
7553,19-65-53
7554,43-12-3
7555,66-73-80
7556,27-26-7-2
7557,2-15-30
7558,52-1
7559,61-7-38
7560,97-25-7
7561,59-14-5-92
7562,48-35-42
7563,58-67-15-46
7564,93-3-35
7565,83-95-63
7566,33-85-79
7567,24-42-14-65
7568,27-75
7569,51-30-22-91
7570,75-44-87
7571,51-58-68
7572,7-22
7573,73-2-64
7574,81-9-10-51
7575,29-44-72
7576,67-50-84
7577,43-12-27-75
7578,89-41-6-85
7579,85-69-25-7
7580,53-2-4
7581,70-4-26
7582,89-43-25-91
7583,50-5-83
7584,32-67-15-69
7585,76-36-71
7586,23-18-73
7587,39-40-95
7588,87-53-27-84
7589,73-80-20-63
7590,41-4-33-67
7591,36-66
7592,29-9-43
7593,18-47-16
7594,75-73-81
7595,26-19-9-52
7596,46-82-98
7597,39-52-1-29
7598,99-14-49
7599,40-49-45
7600,8-37-13
7601,9-43
7602,60-47-29
7603,60-87-1-17
7604,42-80-1-29
7605,44-10-24
7606,6-100-74
7607,52-23-4
7608,51-30-62
7609,15-12-77
7610,11-35-49
7611,13-94
7612,11-35-71
7613,61-59-27-75
7614,26-60-16-78
7615,18-92-84
7616,96-6-37
7617,86-81-22
7618,24-20-39
7619,33-51-74
7620,21-54-42
7621,50-35-74
7622,2-15-12
7623,68-50-81
7624,53-27-26
7625,90-58-25
7626,17-31-2-60
7627,81-58-8
7628,80-79-12-3
7629,13-59-27
7630,40-42-54
7631,18-95-91
7632,26-60-85
7633,27-26-50
7634,56-41-4
7635,42-54
7636,95-17-35-71
7637,13-94-34
7638,98-43-12
7639,24-20-28
7640,34-10-36
7641,15-12-82
7642,86-8-36-32
7643,31-42-5-17
7644,66-56-44
7645,57-9-6-46
7646,48-2
7647,50-77-12
7648,74-19
7649,9-43-12
7650,67-50-35
7651,90-5-97
7652,6-4-10-51
7653,15-30-20-63
7654,72-87-8-36
7655,44-46-5-33
7656,41-43-12-3
7657,14-68-51
7658,51-42-49
7659,13-47-16
7660,48-40-56-77
7661,77-50
7662,26-19-34
7663,49-65-61-15
7664,100-19-56
7665,69-60-16-76
7666,85-69-1-29
7667,42-4-26-22
7668,77-37-32-53
7669,5-36-16
7670,13-33-67
7671,21-80-1-61
7672,41-81-9
7673,85-38-2-4
7674,35-34-63
7675,66-31-15-30
7676,71-81-9
7677,59-14-62-76
7678,36-32
7679,58-67-15-46
7680,35-49-24
7681,9-6-20-63
7682,100-1-17-31
7683,13-84-97
7684,8-36-71
7685,88-59-14
7686,31-42
7687,66-18-47-39
7688,33-54
7689,40-42-9-85
7690,27-75-59
7691,35-55-7
7692,42-4-66
7693,73-80-1
7694,52-43-25-78
7695,95-67
7696,5-17-31
7697,51-30
7698,59-14-80
7699,93-85-79
7700,5-36
7701,58-25-7-30
7702,86-54-33-56
7703,25-7-1
7704,88-19-9
7705,2-4-13
7706,74-19
7707,94-34-3-52
7708,66-100
7709,44-65-8-66
7710,5-97-25-7
7711,93-63-53
7712,48-2-41-50
7713,3-1-2-15
7714,69-25-7-93
7715,49-45
7716,13-33-18-100
7717,22-9-43
7718,7-1-61
7719,58-25-11
7720,63-46
7721,51-42-9-24
7722,82-27-84
7723,87-1-17-79
7724,62-5-83
7725,2-73
7726,70-94-84
7727,42-4-21
7728,57-9-6-46
7729,65-19-70
7730,36-61-64
7731,92-53-72
7732,14-68-23
7733,68-9-10
7734,1-17-62-92
7735,93-3-57
7736,12-10-36-16
7737,10-80
7738,34-12-92
7739,38-28-17
7740,22-97-46-82
7741,59-64-9-94
7742,45-10-94
7743,4-5-92
7744,32-57-55
7745,82-36
7746,69-1
7747,73-61-7
7748,70-57-9-43
7749,32-39-40
7750,10-80-19
7751,28-7-40
7752,84-19-4-18
7753,99-6-85
7754,50-81-30
7755,1-2-60
7756,15-12-10-51
7757,33-18-6
7758,58-8-95
7759,8-40-30-53
7760,95-42-4-33
7761,37-24-36-16
7762,92-93-34
7763,79-12-3
7764,76-36-6-37
7765,61-15-54
7766,63-94-88
7767,64-28-69
7768,63-34-12
7769,56-71-15
7770,99-43
7771,74-49-24-20
7772,78-38-93-3
7773,88-4-10-81
7774,22-1-2
7775,9-94-84
7776,49-65-61-15
7777,52-30-98
7778,83-65-61
7779,45-74
7780,58-67-15-12
7781,53-54-87
7782,4-13-84
7783,62-74-66
7784,83-59-51
7785,16-38-2-73
7786,60-87-1
7787,17-96-6-85
7788,13-47-36
7789,99-21-11
7790,40-42-9-43
7791,23-18-73
7792,18-46-11
7793,67-76-21
7794,61-15
7795,65-10-80
7796,9-55-7
7797,90-40-69
7798,39-6-37
7799,32-67-76
7800,47-36-97
7801,40-42-34-12
7802,87-32
7803,93-12-82
7804,31-2-4-27
7805,87-1-2-22
7806,79-12-83
7807,94-85-99
7808,25-59-56
7809,58-38-28
7810,28-7-40
7811,83-54-4-18
7812,1-29-50-77
7813,57-24-25-78
7814,34-3-19-88
7815,33-51-34-3
7816,65-10-24-57
7817,86-81-22
7818,61-7-2-35
7819,86-81-79
7820,27-26-24-20
7821,52-1-2-64
7822,46-82-8-66
7823,2-96
7824,56-41-78
7825,67-50-81
7826,60-4-54
7827,74-19
7828,58-68-9-43
7829,7-55
7830,12-70-14-68
7831,60-61
7832,28-7-40
7833,8-36-27
7834,43-1-17
7835,56-70
7836,33-51-65
7837,73-61-69
7838,65-13-38
7839,34-12-27
7840,65-61-78
7841,64-44-46
7842,56-44-10-62
7843,2-4-38
7844,70-35-71
7845,38-28-84
7846,95-63-69
7847,82-20-39-52
7848,59-39-6-46
7849,26-14-65
7850,21-41-43-68
7851,35-87-56
7852,48-39-20-63
7853,30-33-5-10
7854,52-1-2-96
7855,17-14-80
7856,98-43-1-38
7857,11-87-57
7858,94-14-5
7859,92-93-33-5
7860,53-27-26
7861,73-61-69
7862,44-65-86
7863,64-19-56
7864,35-42-54
7865,31-2-41
7866,58-5-17
7867,50-77-12
7868,58-50-77
7869,29-55-7-93
7870,37-64-44-46
7871,9-74-66
7872,6-46-92
7873,26-19-4-10
7874,8-36-16-78
7875,11-87-62
7876,82-8-60
7877,4-15-30
7878,66-69
7879,28-44-10-80
7880,88-4-15-12
7881,49-33-54
7882,31-15-25-11
7883,52-23-88
7884,39-40-51
7885,57-95-81
7886,12-38-37
7887,100-19-4-13
7888,43-49-33-5
7889,35-47-29
7890,72-69-25
7891,37-24-57
7892,84-43-12-3
7893,46-53
7894,72-87-8-40
7895,11-38-58
7896,85-38-71
7897,74-64
7898,22-97-99
7899,15-26-14
7900,32-43
7901,98-43
7902,26-19-42
7903,46-5-32-67
7904,4-13-49
7905,40-56-52
7906,58-5-10-44
7907,96-6-100
7908,52-75-7-93
7909,82-27-17-31
7910,55-99-34-12
7911,5-27-84
7912,32-74-100
7913,58-25-7-30
7914,96-68-36
7915,86-8-95
7916,23-44-72
7917,23-70-30
7918,21-41-59
7919,93-86-8-95
7920,86-82
7921,78-38-75
7922,40-51-74
7923,51-42-4-18
7924,47-39-83
7925,26-24-20-28
7926,51-63-94
7927,4-38-37
7928,14-5-86
7929,89-41-4-27
7930,76-57-9-52
7931,43-25-11
7932,52-30-33-67
7933,37-13-84
7934,75-44-72
7935,79-65-53
7936,77-50-5
7937,73-61-94
7938,21-11-35-71
7939,34-3-6-75
7940,47-73-80
7941,34-3-6-75
7942,76-36-16-45
7943,33-51-74
7944,14-80-20-63
7945,40-5-86
7946,98-97-81
7947,23-4-5
7948,62-40-38
7949,44-72-2-4
7950,8-60-11
7951,49-65-61
7952,71-23-88
7953,52-43-12
7954,88-46
7955,29-100-92
7956,9-54-82
7957,94-34-3-52
7958,38-78
7959,58-25-53
7960,80-36-16
7961,33-18-4-13
7962,72-19
7963,14-5-36
7964,30-61-94
7965,15-12-10-80
7966,82-46-10-44
7967,23-26-50
7968,72-2-4-27
7969,95-17-35-71
7970,53-1-29-81
7971,55-10-24
7972,47-4-5
7973,33-51-63
7974,48-75-44-57
7975,61-21-41
7976,99-14-65
7977,94-40-56
7978,87-8-26
7979,89-55-7-40
7980,47-29-9-43
7981,66-18-89
7982,90-5-97
7983,40-38-90
7984,97-57-72
7985,42-9-59
7986,61-69
7987,71-81-9-94
7988,96-49-24-25
7989,25-8-54
7990,75-69
7991,53-17-14-68
7992,27-26
7993,78-59
7994,56-70-80
7995,67-50-48
7996,33-21-80
7997,49-24-36
7998,62-68-9-94
7999,41-4-54
8000,20-28-2-60
8001,97-41-4
8002,52-23-18
8003,74-64
8004,36-16-10-51
8005,41-43-25-7
8006,41-50-84
8007,55-28-17-79
8008,55-72-19
8009,50-48-2-64
8010,14-70-54-82
8011,50-17-14-65
8012,17-14-5-32
8013,13-47-4-66
8014,94-84-7-22
8015,61-59-14-5-32
8016,66-69-25
8017,41-43-56
8018,91-21-11
8019,64-9-94
8020,77-21-11-34
8021,37-7-22
8022,97-41-50
8023,83-54-28
8024,86-54
8025,18-70-35
8026,28-17-14
8027,29-70-4-27
8028,28-44
8029,86-54-4
8030,4-38-78
8031,8-93-63
8032,28-1-61
8033,20-63-55
8034,24-25-60
8035,80-67-94
8036,57-24-1
8037,1-2-4-5
8038,43-20
8039,41-50-17
8040,12-3-19
8041,71-15-46
8042,73-41-6-100
8043,73-59-23
8044,1-38-37-32
8045,96-19-99
8046,82-27-84
8047,91-21-47
8048,2-15-56
8049,94-85
8050,81-9-49
8051,84-94-21
8052,10-97-83
8053,74-42-54
8054,96-68-36-16
8055,68-51
8056,58-38-19-42
8057,95-62-88
8058,45-74-42-13
8059,60-26-19-88
8060,48-52
8061,94-21-41
8062,8-95-17
8063,51-50-71
8064,69-25-7-93
8065,80-1-38
8066,59-24-25
8067,91-40-56
8068,95-80
8069,7-1
8070,41-59-64
8071,3-1-2-60
8072,33-5-32
8073,54-82-46
8074,92-97-25
8075,85-79
8076,13-59-64
8077,10-21-54
8078,59-39-40
8079,54-33-30
8080,27-17-83
8081,90-85-46
8082,93-33-51
8083,41-43-53
8084,90-36-16-45
8085,39-78-26
8086,74-42-13
8087,48-2-4-10
8088,13-47-16-76
8089,93-38-26-23
8090,46-92-9-6
8091,74-42-80
8092,37-24-36-16
8093,2-99-63
8094,11-34
8095,50-81-13
8096,69-34-3-42
8097,34-28-2
8098,70-33-85
8099,70-57-9-52
8100,71-59-14
8101,50-26-24
8102,92-84-16-45
8103,49-65-19
8104,46-5-27
8105,20-28-54
8106,31-42-13-84
8107,5-97-41
8108,64-44-72
8109,25-100-19-88
8110,31-2-22
8111,78-45-10-81
8112,33-67-76
8113,25-8-36
8114,17-19-99
8115,78-59-27
8116,13-26
8117,46-11-38-78
8118,51-34-3-44
8119,69-34
8120,64-23-18
8121,82-46-10-77
8122,5-17-79
8123,30-20-24-57
8124,29-96
8125,15-46-5-32
8126,29-81-22
8127,31-62-68
8128,53-17-62-76
8129,67-52-23
8130,39-6-8
8131,72-85-46-82
8132,34-3-98
8133,30-20-23-65
8134,55-28
8135,3-6-100
8136,8-37-90
8137,42-9-52
8138,95-17-83
8139,73-85-46-82
8140,9-94
8141,74-19-65
8142,62-87-1-61
8143,83-95-47
8144,41-6-20-63
8145,23-70-80
8146,52-56-97
8147,55-10-21-47
8148,54-40-58
8149,57-9-49-45
8150,95-67
8151,91-34-63
8152,88-28-2
8153,81-9-55
8154,95-42-9
8155,10-44-3
8156,27-17-14-80
8157,50-26
8158,85-38-2-35
8159,51-34-25-7
8160,75-60-4-18
8161,14-62-77
8162,26-50
8163,74-64-89
8164,17-62-40
8165,36-27
8166,27-17-35
8167,35-55-72
8168,71-15-56
8169,37-32-91
8170,56-52-1-61
8171,10-24-50
8172,81-79
8173,37-64-11-95
8174,65-5-36
8175,73-2-15-25
8176,21-90-10-62
8177,89-41-50
8178,62-26-19-99
8179,43-12-3-47
8180,19-65-8
8181,95-98
8182,76-21-85
8183,21-41-4-18
8184,34-25-91
8185,81-17-35
8186,70-4-38
8187,77-37-32-91
8188,45-53-54
8189,72-73-14
8190,39-6-37
8191,22-91-73
8192,64-23-18
8193,98-26-60
8194,32-96-70
8195,47-63-35
8196,68-23-70
8197,55-6-8-89
8198,85-38-48
8199,77-37-32-39
8200,6-4-26
8201,100-1-61
8202,76-74-19-88
8203,87-70-33
8204,66-56-40
8205,86-8-2-41
8206,12-3-57
8207,35-11-23
8208,88-28-2-83
8209,21-80-20-30
8210,8-36-71
8211,79-12-3-52
8212,84-75-59
8213,17-19-4-18
8214,86-27-74
8215,69-34-3-19
8216,53-93-12
8217,84-7-55
8218,42-34-12-71
8219,20-39-6
8220,29-55-7
8221,51-50-81
8222,54-4-10-81
8223,81-58-25
8224,80-19-62
8225,59-51-34-45
8226,79-12-28-64
8227,20-28-87
8228,6-8
8229,88-16-78
8230,8-26-50
8231,25-57
8232,70-4-66
8233,41-6-8-93
8234,88-80-6
8235,30-53-93-3
8236,2-4-18
8237,31-2-99
8238,58-50-72
8239,38-19-62
8240,54-4-5
8241,92-93-12-82
8242,27-75-37-32-67
8243,47-29-34
8244,55-6-8
8245,95-63-59
8246,100-1-2-72
8247,24-42-4-10
8248,73-2-64
8249,38-28-1-29
8250,1-29-50-77
8251,1-2-4-54
8252,47-4-13
8253,49-45-53
8254,3-56-40
8255,69-34-3-19
8256,30-33-85
8257,56-52-1-2
8258,31-42-5-32
8259,17-31-2
8260,41-4-10
8261,24-20-30
8262,54-87-6
8263,20-28-2-60
8264,51-42-9
8265,16-38-71
8266,68-9-6
8267,76-36-6
8268,12-83-31
8269,47-4-90
8270,8-26-14-65
8271,60-16-78
8272,27-75-15
8273,53-27-84
8274,52-1
8275,93-33-22
8276,55-10-62
8277,59-24-1-38
8278,41-43-25-99
8279,95-42-4
8280,78-26-19-100
8281,29-34-63
8282,85-99-56
8283,44-3-6
8284,83-54-28
8285,83-90-93
8286,19-100-36
8287,71-18-58-67
8288,30-33-18-100
8289,30-22-27
8290,30-61-7-58
8291,73-14-70
8292,23-95-17
8293,1-2-15
8294,72-85-46
8295,18-47-39
8296,11-38-2-72
8297,24-25-7
8298,38-2-98
8299,48-2
8300,5-36-61
8301,98-97-57
8302,72-73-14
8303,33-5-36-16
8304,32-91-14-80
8305,45-53-17-89
8306,63-22-1-29
8307,15-12-44
8308,19-100-36
8309,86-8
8310,26-14-68
8311,39-83
8312,88-60-31
8313,67-96-6-100
8314,35-87-8
8315,69-60-33-67
8316,2-60-16-45
8317,74-49-45
8318,49-99-46
8319,82-26
8320,96-52-72
8321,93-72-73
8322,91-21-47-29
8323,52-46-11-84
8324,37-32
8325,47-73
8326,69-34-3-13
8327,89-43-1-17
8328,21-90-5-32
8329,92-8-60
8330,82-49-65
8331,98-26-7-40
8332,89-43-8
8333,28-1-38
8334,11-34-28-69
8335,12-70-14-68
8336,30-53-17
8337,62-87-1
8338,81-76
8339,90-35-11
8340,63-22-9
8341,19-56-44
8342,10-51
8343,37-64
8344,51-30
8345,5-33-72
8346,35-87-1-17
8347,18-92-84
8348,65-61-7-58
8349,47-63-59
8350,50-77-21
8351,43-8
8352,96-28-35-47
8353,22-9-10-62
8354,52-46-10
8355,74-19-96
8356,56-52-99
8357,93-55
8358,38-2-96
8359,47-4-18
8360,9-43-12-3
8361,61-7-2-4
8362,29-9-59
8363,17-38-26-7
8364,55-96
8365,54-4-15
8366,8-60-31
8367,70-14-83
8368,63-22
8369,19-34-25
8370,47-73-14-65
8371,73-59-28
8372,53-2-22
8373,40-38-26
8374,33-51-50
8375,62-5-97
8376,94-84
8377,68-22-1-29
8378,8-37
8379,90-67-98
8380,10-36-23-18
8381,99-100-36
8382,95-47-73
8383,8-36-97
8384,94-84-16
8385,37-64-23
8386,85-46-11-23
8387,42-34-3
8388,45-36-61
8389,64-14-68
8390,78-61
8391,4-18-6-8
8392,60-26-7
8393,19-38-2-22
8394,35-55-7-30
8395,35-42-80-79
8396,47-16
8397,34-46-5
8398,11-84-7-40
8399,15-54-42
8400,4-15-46
8401,48-2-83
8402,96-6-4-10
8403,12-71
8404,95-42-34
8405,74-66-31
8406,64-9-94
8407,65-61-15-25
8408,83-65
8409,11-34-28
8410,70-80-79
8411,59-64-89
8412,8-37-13-59
8413,70-69-25
8414,54-33-67
8415,38-71
8416,35-87-1-2
8417,63-64-44
8418,90-85
8419,50-35-49
8420,83-65-5-32
8421,41-59-23-88
8422,11-84-16
8423,7-2-4-21
8424,6-75-69
8425,39-40-5-36
8426,34-28-2-72
8427,72-2-60-16
8428,75-15-26
8429,6-8-36-16
8430,23-95-17-96
8431,28-2-41
8432,55-99-34
8433,15-69-1-2
8434,14-5-36-16
8435,95-98-43
8436,81-58-25-7
8437,19-9-52
8438,41-6-46
8439,36-50-77
8440,80-8-66
8441,52-99-34-45
8442,13-26-23
8443,74-66-73
8444,40-38-71
8445,27-84-16
8446,38-90-92
8447,50-26-7
8448,35-55-6
8449,25-100-19
8450,40-95-91
8451,2-96-52
8452,78-38-37-79
8453,18-46-11-23
8454,5-36-50
8455,66-100-36
8456,78-26-83
8457,82-63-34-3
8458,50-71-15-25
8459,21-47-16
8460,74-42-5-86
8461,70-35-47
8462,25-7-2-41
8463,91-34-45
8464,11-95-98
8465,99-17-86
8466,87-32-71
8467,69-25-7-30
8468,94-14-17
8469,73-61-7-93
8470,20-23-18-43
8471,45-69-28
8472,8-37-48
8473,39-40-5-92
8474,75-59-39
8475,39-20-24-57
8476,34-10-81
8477,60-75-43
8478,88-59-24
8479,5-36-6-100
8480,39-84-19-96
8481,16-94-85
8482,70-69
8483,11-84-7-30
8484,67-50-5-92
8485,29-34-28
8486,20-23-41-81
8487,94-57-92
8488,2-60-61
8489,44-10-81
8490,3-42-80
8491,49-24-20
8492,51-58-67
8493,33-5-10
8494,14-68-51
8495,38-28-17
8496,68-51-42
8497,79-92-84
8498,54-82-99
8499,59-14-5-32
8500,21-54
8501,29-9-52
8502,17-96
8503,25-53-48
8504,23-70
8505,52-75-7-93
8506,57-24-1-38
8507,95-91
8508,20-23-18-92
8509,65-10-94
8510,82-20-28
8511,57-48-2-41
8512,26-19-88
8513,27-26-24-36
8514,4-13-61
8515,31-15-12
8516,75-44-3-6
8517,5-17-19-42
8518,22-9-58
8519,71-40
8520,79-92-9-58
8521,46-92-9-52
8522,70-69
8523,39-83-65
8524,16-41-43
8525,40-42-9-43
8526,58-67-15
8527,95-67-52
8528,7-22-9-59
8529,51-50-48
8530,51-65-60-73
8531,3-6-8
8532,32-57-92
8533,82-63-34-3
8534,56-97
8535,46-13-47
8536,29-81-42
8537,30-62-26
8538,39-52-1-2
8539,84-43-12-28
8540,97-25-11
8541,44-65-8-66
8542,40-5-32
8543,85-46-10-77
8544,43-12-21
8545,56-97-25-91
8546,24-20-53
8547,75-15-12
8548,54-42-41
8549,81-76-21
8550,79-12-24-20
8551,22-9-10-51
8552,72-73-14-68
8553,81-79-92
8554,35-34-10-51
8555,18-70-97
8556,1-17-62-95
8557,46-11-87
8558,36-50
8559,56-71-15
8560,19-38-2-22
8561,86-82-49-65
8562,26-19-9-43
8563,23-4-15
8564,49-24-50-48
8565,50-48-2
8566,22-9-74
8567,28-87-8
8568,17-19-34-63
8569,72-73-80
8570,78-26-14
8571,47-39-52
8572,72-73-78
8573,74-19-4-27
8574,14-17
8575,97-99-34
8576,83-59-56
8577,21-47-58
8578,19-42-14
8579,13-61-15-46
8580,14-27
8581,75-85
8582,47-36-32
8583,79-92-84
8584,75-43
8585,61-7-2-73
8586,69-34-3-52
8587,2-99-63
8588,32-39-40
8589,64-44-3-77
8590,1-29-9-43
8591,4-15-46
8592,86-81-9-52
8593,69-28-84
8594,27-74-66
8595,69-25-35
8596,80-40-58-68
8597,31-42-14-65
8598,4-10-94
8599,94-85
8600,35-49-65
8601,11-35
8602,50-77-78
8603,77-9-58
8604,23-26-19-99
8605,27-75-15-25
8606,25-8
8607,100-75-7
8608,20-23-65
8609,58-67-94
8610,93-3-1
8611,15-12-24-73
8612,98-97-66
8613,95-62-74
8614,89-43-8-36
8615,22-97-83
8616,64-14-5
8617,77-84-16-76
8618,99-14-27
8619,19-38-48
8620,77-12-83
8621,34-28
8622,18-100-19
8623,43-71-15-69
8624,80-54
8625,47-39-52
8626,54-4-26
8627,100-19-4
8628,40-42
8629,62-74-11
8630,37-32-91
8631,40-5
8632,70-64-44
8633,94-34-3-6
8634,55-10
8635,77-10-36-66
8636,9-49-65
8637,22-1-2-4
8638,51-34-3-1
8639,3-6-8
8640,26-50-77
8641,52-46-59
8642,2-4
8643,27-74-49
8644,52-72
8645,58-38-87
8646,93-63-94
8647,65-5-33
8648,42-14
8649,94-57-24
8650,79-12-38-78
8651,21-41-50-98
8652,14-65-13-47
8653,68-50-17-31
8654,56-41-43
8655,79-65-53-31
8656,74-78-26
8657,63-69-60
8658,99-43-1-2
8659,54-4-26
8660,12-90-67
8661,83-54-4
8662,26-19-9
8663,78-40-30
8664,96-19-88
8665,70-4-10-77
8666,60-11-34-3
8667,47-4-10-51
8668,37-54-28
8669,36-23-65
8670,64-28-2-73
8671,76-21-11-87
8672,68-50-48
8673,20-39-6-100
8674,50-98
8675,80-8-89
8676,48-39-58
8677,54-40
8678,78-38-37
8679,67-52-1-2
8680,41-43-25
8681,90-93-72
8682,17-38-48-61
8683,100-92
8684,12-3-6
8685,2-60-16
8686,90-85-79
8687,25-8-36
8688,73-2-15-12
8689,82-46-100
8690,86-81-79
8691,100-1-2-41
8692,30-53-83
8693,72-69
8694,12-27-17-79
8695,41-43-12-82
8696,85-57-9
8697,37-24-20-63
8698,60-87-1
8699,51-42-5
8700,65-53-91
8701,98-43-53
8702,6-100-74
8703,58-48-84
8704,87-8-95
8705,49-24-42-87
8706,8-40-49
8707,57-72-19-34
8708,34-10-36-16
8709,16-41
8710,85-38-37
8711,53-93-3-56
8712,94-88-33-67
8713,81-30-98
8714,70-97-73
8715,1-17-14-65
8716,43-25-11-34
8717,20-23-4
8718,92-53-1-29
8719,18-4-10-77
8720,29-34-21
8721,52-72
8722,27-26-7-58
8723,21-41-4-18
8724,60-4-27
8725,9-24-50
8726,6-100-19-42
8727,38-78
8728,73-42-9-74
8729,56-40-58
8730,43-12-83
8731,37-90-5-97
8732,94-84-7-22
8733,6-8-2-72
8734,68-9-6-37
8735,90-88-28
8736,81-17-19
8737,19-56
8738,30-22
8739,72-2-4-21
8740,9-6-100
8741,82-46-10-81
8742,72-87-6-75
8743,73-80
8744,11-84-97
8745,72-19-9-58
8746,68-23
8747,84-16-11-87
8748,5-27-75
8749,3-42
8750,38-48
8751,15-54-42
8752,56-37-7-93
8753,92-8-2-35
8754,40-5-97
8755,85-46-92
8756,1-2-64
8757,17-38-58
8758,4-38
8759,33-72-2
8760,91-34-3-13
8761,10-62-76
8762,61-64-48
8763,46-53-2-15
8764,94-14-27
8765,13-94-11-95
8766,22-9-6-37
8767,3-43-25-91
8768,44-87-31
8769,28-7-55
8770,87-34-3
8771,61-15-25-53
8772,62-74-64
8773,54-82-24
8774,10-51-58
8775,45-49-65
8776,100-75-69
8777,84-16-78
8778,90-5-32
8779,83-59-24-57
8780,11-38-2-99
8781,23-4-90
8782,1-2-96
8783,31-2-83-39
8784,11-95-17-79
8785,48-84-19-62
8786,68-9
8787,88-28-2-83
8788,75-43-68
8789,94-57-24-20
8790,6-8
8791,2-35-11-84
8792,67-96-6-8
8793,29-9-10
8794,26-19-9-43
8795,34-70-14
8796,27-74-92
8797,52-56-37-48
8798,45-10-24-57
8799,52-75-7-93
8800,68-9-54
8801,39-40-5-36
8802,26-14-80
8803,17-19-34-45
8804,35-87-32
8805,75-73
8806,76-95-81
8807,67-64-14-80
8808,24-50-98
8809,59-14-17-79
8810,58-50-77
8811,49-65-86
8812,55-7-1
8813,50-77-37
8814,57-9-74
8815,72-2-60
8816,11-23-18
8817,75-60-31
8818,14-17-19-34
8819,7-55-57
8820,98-26-50-84
8821,96-70-94
8822,7-30-62-76
8823,45-36-6-85
8824,19-38-48
8825,49-24-20-39
8826,84-7-40
8827,96-19-62
8828,64-44-3-13
8829,36-97-58
8830,61-7-58-67
8831,32-43-12-44
8832,91-73-2-96
8833,88-60-61
8834,56-37-7-22
8835,33-56-37-48
8836,30-62-68
8837,4-33
8838,82-8
8839,46-59
8840,33-18-95
8841,48-35-49
8842,82-26-22-91
8843,13-84
8844,86-8-2-15
8845,90-35-71
8846,95-91-23-44
8847,40-38-26
8848,22-9-24-69
8849,38-75
8850,34-70-4-18
8851,18-92
8852,61-21-80-76
8853,48-61-94
8854,87-32
8855,4-10-94
8856,65-8-37
8857,77-9-6
8858,76-79-12-77
8859,89-43-71
8860,73-60
8861,93-55-49
8862,34-70-4
8863,51-63
8864,2-35-42
8865,1-29-44-57
8866,25-99-43
8867,11-84-97
8868,27-26-60-61
8869,18-6-75
8870,3-13-94
8871,91-54-60
8872,1-2
8873,74-19-4
8874,16-38-71
8875,92-93-12-28
8876,90-58
8877,66-18-4-21
8878,68-51-34-28
8879,1-61-59-51
8880,99-34-3-98
8881,88-19-62
8882,90-9-94
8883,66-50-96
8884,35-11-21
8885,90-5-32
8886,30-62-77
8887,57-72-87
8888,10-44-3-52
8889,93-100
8890,15-69-1-2
8891,23-70-30
8892,56-40-51-63
8893,77-21-47
8894,62-77-12
8895,24-36-6-37
8896,1-29-34-3
8897,76-79-65
8898,99-21-90
8899,81-17-89
8900,47-29-70
8901,91-21-47
8902,41-81-9-52
8903,53-17-14
8904,48-35
8905,45-74-19
8906,78-26-83
8907,53-93-92
8908,32-39-54
8909,26-24-73
8910,4-13
8911,59-65-61
8912,23-35-71
8913,15-46
8914,66-69-25
8915,69-28-90-88
8916,76-36-6-75
8917,51-42-4-90
8918,90-86-82
8919,94-88-100
8920,81-30-20
8921,64-9
8922,31-42-34
8923,99-46-13
8924,28-87-53
8925,21-54-28-64
8926,45-53-39-58
8927,6-4-26
8928,98-26-22-91
8929,59-51-34-3
8930,56-70-35
8931,66-50-72
8932,50-77
8933,4-54-42
8934,62-87-1-2
8935,72-19-62
8936,42-34-25-7
8937,76-21-11
8938,23-4-66
8939,23-4-5-32
8940,17-35
8941,38-80-49
8942,85-38-2-98
8943,83-65-5-97
8944,39-40-42
8945,59-27
8946,73-60-31
8947,25-53-27
8948,17-31-54
8949,98-43-1-61
8950,62-40-49
8951,99-21-41
8952,34-63-22
8953,71-15-49
8954,23-35
8955,27-26-7-55
8956,52-43-68
8957,32-67-64
8958,17-35-47
8959,27-75-15-56
8960,4-13-47-29
8961,71-15-12-3
8962,50-35-34-63
8963,10-62-26
8964,18-58-67
8965,11-38-75
8966,62-92
8967,10-81-17-96
8968,76-24-1-2
8969,3-6-100
8970,25-61-69
